adjacent_exact_or_range,authoritative_realized_pnl_sum,bucket_count,buckets,buy_usd,cashflow_pnl_before_resolution,city,closed_yes_asset_count,has_transform_events,max_entry_state_payout,max_entry_state_pnl,max_remaining_state_payout,min_entry_state_payout,min_entry_state_pnl,min_remaining_state_payout,net_cost_after_pre_resolution_sells,open_or_unresolved_yes_asset_count,sell_usd,state_model_note,state_model_valid,unequal_share_ratio_entry,unit,weather_date,weather_metric,winner_bucket_labels,winner_in_visible_yes_basket
False,-0.086111,1,between 56-57°F,0.28300000000000003,-0.086109999894,Chicago,1,False,5.66,5.377,0.0,5.66,5.377,0.0,0.086109999894,0,0.19689000010600002,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-02-27,high,,False
False,-0.7725220000000002,1,between 84-85°F,9.749,-0.7724999997740003,Miami,1,False,66.66,56.910999999999994,0.0,66.66,56.910999999999994,0.0,0.7724999997740003,0,8.976500000226,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-02-27,high,,False
True,64.655565,3,32°C|33°C|34°C,78.91072099963827,64.65422399420714,Buenos Aires,3,False,280.0,201.08927900036173,0.007015999999993028,158.845,79.93427900036173,0.0,-64.65422399420714,0,143.56494499384542,non_overlapping_yes_buckets,True,1.762724668702194,C,2026-02-28,high,32°C,True
False,63.803764,2,between 82-83°F|between 86-87°F,15.687000000000001,63.80370000616,Dallas,2,False,210.0,194.313,0.0,29.9,14.212999999999997,0.0,-63.80370000616,0,79.49070000616,non_overlapping_yes_buckets,True,7.023411371237459,F,2026-02-28,high,between 82-83°F,True
False,36.137498,2,25°C|27°C or higher,55.911683000000004,36.13739698496,Sao Paulo,2,False,765.75815,709.846467,0.008150000000000546,90.8,34.888316999999994,0.0,-36.13739698496,0,92.04907998496,non_overlapping_yes_buckets,True,8.433459801762115,C,2026-02-28,high,25°C,True
True,-43.318019,3,33°C|34°C|35°C,73.95790300010083,-43.321683994970314,Buenos Aires,3,False,989.7345,915.7765969998992,856.094047,107.00865,33.050746999899175,0.0077149999999903685,43.321683994970314,0,30.636219005130513,non_overlapping_yes_buckets,True,9.249107431969284,C,2026-03-01,high,,False
False,-1.1,1,11°C,1.0999999999999999,-1.0999999999999999,London,1,False,50.0,48.9,50.0,50.0,48.9,50.0,1.0999999999999999,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-01,high,,False
False,-1.0281,1,between 76-77°F,1.0281,-1.0281,Miami,1,False,14.9,13.8719,14.9,14.9,13.8719,14.9,1.0281,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-01,high,,False
False,10.997290000000001,2,9°C|11°C,17.0,10.994598999897974,Seoul,2,False,60.0,43.0,0.008438999999995644,40.0,23.0,0.0,-10.994598999897974,0,27.994598999897974,non_overlapping_yes_buckets,True,1.5,C,2026-03-01,high,,False
True,-0.752729,2,17°C|18°C,4.011100000000001,-0.7527200007800006,Wellington,2,False,23.3,19.288899999999998,0.0,22.7,18.688899999999997,0.0,0.7527200007800006,0,3.25837999922,non_overlapping_yes_buckets,True,1.026431718061674,C,2026-03-01,high,,False
False,2.536522,3,10°C|12°C|13°C or higher,16.7891,2.5364999999999966,Ankara,3,False,45.629999999999995,28.840899999999994,0.0,15.0,-1.7891000000000012,0.0,-2.5364999999999966,0,19.325599999999998,non_overlapping_yes_buckets,True,3.042,C,2026-03-02,high,12°C,True
False,54.024995999999994,3,30°C or below|31°C|32°C,40.628822000609226,54.024578000454774,Buenos Aires,3,False,295.72,255.0911779993908,97.61625000000004,100.44,59.81117799939077,0.0,-54.024578000454774,0,94.653400001064,non_overlapping_yes_buckets,True,2.944245320589407,C,2026-03-02,high,31°C,True
False,0.765403,1,between 44-45°F,1.23001,0.76539,Chicago,1,False,31.979999999999997,30.749989999999997,13.839999999999996,31.979999999999997,30.749989999999997,13.839999999999996,-0.76539,0,1.9954,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-02,high,,False
False,41.016627,3,16°C|17°C|18°C or higher,21.693237999163998,41.016491999066005,London,3,False,499.9996,478.306362000836,137.92,55.0,33.306762000836,0.0,-41.016491999066005,0,62.70972999823,non_overlapping_yes_buckets,True,9.090901818181818,C,2026-03-02,high,16°C,True
True,-1.6059999999999999,3,between 30-31°F|between 32-33°F|between 34-35°F,19.256,-1.6060000000000016,New York City,3,False,25.0,5.744,16.0,16.0,-3.2560000000000002,0.0,1.6060000000000016,0,17.65,non_overlapping_yes_buckets,True,1.5625,F,2026-03-02,high,between 32-33°F,True
False,15.360002999999999,3,17°C|18°C|19°C or higher,39.179450001713,15.359849998286997,Paris,3,False,141.81,102.630549998287,0.0,40.0,0.8205499982869995,0.0,-15.359849998286997,0,54.5393,non_overlapping_yes_buckets,True,3.5452500000000002,C,2026-03-02,high,17°C,True
False,-4.6,1,24°C,4.6,-4.6,Sao Paulo,1,False,80.0,75.4,80.0,80.0,75.4,80.0,4.6,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-02,high,,False
False,0.39999999999999997,1,between 60-61°F,5.7024,0.40000000000000036,Seattle,1,False,71.28,65.5776,0.0,71.28,65.5776,0.0,-0.40000000000000036,0,6.1024,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-02,high,,False
False,19.151258,1,6°C,29.4,19.151280000999996,Seoul,1,False,49.0,19.6,0.0,49.0,19.6,0.0,-19.151280000999996,0,48.551280000999995,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-02,high,6°C,True
False,78.60149100000001,8,25°C or below|26°C|27°C|28°C|29°C|30°C|31°C|32°C,66.52427299789001,78.59858700449,Buenos Aires,8,False,1124.59,1058.06572700211,685.23,37.64,-28.884272997890008,0.0,-78.59858700449,0,145.12286000238,non_overlapping_yes_buckets,True,29.87752391073326,C,2026-03-03,high,29°C,True
False,-0.135,1,between 36-37°F,0.13499999999999998,-0.13499999999999998,Chicago,1,False,15.0,14.865,15.0,15.0,14.865,15.0,0.13499999999999998,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-03,high,,False
True,-0.9761639999999999,2,15°C|16°C,9.145489999999999,-0.9761899987849993,London,2,False,92.59,83.44451000000001,92.59,50.15,41.004509999999996,0.0,0.9761899987849993,0,8.169300001215,non_overlapping_yes_buckets,True,1.8462612163509473,C,2026-03-03,high,,False
True,-6.01,3,between 36-37°F|between 38-39°F|between 40-41°F,7.513999999999999,-6.01,New York City,3,False,500.0,492.486,500.0,5.0,-2.5139999999999993,0.0,6.01,0,1.504,non_overlapping_yes_buckets,True,100.0,F,2026-03-03,high,,False
False,-9.86783,3,18°C|19°C|20°C or higher,12.90928,-9.867840002000001,Paris,3,False,100.0,87.09072,0.0,16.21,3.30072,0.0,9.867840002000001,0,3.0414399980000004,non_overlapping_yes_buckets,True,6.169031462060456,C,2026-03-03,high,,False
False,8.068382,2,25°C or below|26°C,5.737,8.068400002,Sao Paulo,2,False,108.6,102.863,13.71,13.71,7.973000000000001,0.0,-8.068400002,0,13.805400002,non_overlapping_yes_buckets,True,7.921225382932166,C,2026-03-03,high,25°C or below,True
False,35.942658,1,9°C,28.87616300049306,35.937636999506935,Seoul,1,False,122.77875,93.90258699950694,0.008750000000006253,122.77875,93.90258699950694,0.008750000000006253,-35.937636999506935,0,64.8138,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-03,high,,False
True,64.85155400000001,4,34°C|35°C|36°C|37°C,29.298028000000002,64.84830800100016,Buenos Aires,4,False,1093.65,1064.3519720000002,1093.65,100.0,70.701972,0.011114000000006286,-64.84830800100016,0,94.14633600100017,non_overlapping_yes_buckets,True,10.9365,C,2026-03-04,high,34°C,True
False,12.594,1,between 44-45°F,5.0,12.594000000000001,Chicago,1,False,50.0,45.0,0.0,50.0,45.0,0.0,-12.594000000000001,0,17.594,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-04,high,between 44-45°F,True
False,-49.53426,5,12°C or below|14°C|15°C|16°C|17°C,83.26964099944917,-55.73484099864917,London,4,False,219.510568,136.24092700055084,219.510568,20.0,-63.269640999449166,0.0,55.73484099864917,1,27.534800000799997,non_overlapping_yes_buckets,True,10.9755284,C,2026-03-04,high,12°C or below,True
True,35.305064,2,between 44-45°F|between 46-47°F,15.49335799568892,35.30434200831408,New York City,2,False,116.288083,100.79472500431108,91.298083,99.94661,84.45325200431108,0.006610000000009109,-35.30434200831408,0,50.797700004003,non_overlapping_yes_buckets,True,1.1635020237304696,F,2026-03-04,high,,False
False,53.618843000000005,4,18°C|19°C|20°C|21°C or higher,46.805182996805,53.61846700296999,Paris,4,False,192.11702,145.311837003195,149.777333,70.0,23.194817003195,0.0,-53.61846700296999,0,100.423649999775,non_overlapping_yes_buckets,True,2.744528857142857,C,2026-03-04,high,18°C,True
False,12.642200999999998,4,26°C|29°C|30°C|31°C,16.074528002199514,12.641972000340488,Sao Paulo,4,False,113.2,97.12547199780049,113.2,29.83,13.755471997800484,0.0,-12.641972000340488,0,28.716500002540002,non_overlapping_yes_buckets,True,3.7948374120013413,C,2026-03-04,high,26°C,True
False,7.3032,1,between 50-51°F,0.8168110000000001,7.302388999999999,Seattle,1,False,8.16811,7.351299,0.008110000000000284,8.16811,7.351299,0.008110000000000284,-7.302388999999999,0,8.1192,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-04,high,between 50-51°F,True
False,-30.29967,2,7°C|10°C or higher,31.049999999999997,-30.299999999999997,Seoul,2,False,250.0,218.95,160.0,160.0,128.95,0.0,30.299999999999997,0,0.75,non_overlapping_yes_buckets,True,1.5625,C,2026-03-04,high,,False
True,-5.942557,4,23°C|24°C|25°C|26°C,12.891970022453,-5.942800024795,Buenos Aires,4,False,1009.0,996.108029977547,1009.0,73.7,60.808029977547,0.0,5.942800024795,0,6.949169997658,non_overlapping_yes_buckets,True,13.690637720488466,C,2026-03-05,high,,False
False,98.849838,3,between 42-43°F|between 48-49°F|between 50-51°F,22.53014999895151,98.8485399995185,Chicago,3,False,117.56,95.02985000104849,0.005994000000001165,45.305994,22.775844001048487,0.0,-98.8485399995185,0,121.37868999847001,non_overlapping_yes_buckets,True,2.5948001494018653,F,2026-03-05,high,between 50-51°F,True
False,-3.623261999999999,4,17°C|18°C|19°C|20°C or higher,66.08794300014276,-3.62324300444876,London,4,False,221.53,155.44205699985724,35.002638000000005,64.05,-2.0379430001427608,0.0,3.62324300444876,0,62.464699995694,non_overlapping_yes_buckets,True,3.458704137392662,C,2026-03-05,high,18°C,True
False,39.348303,5,9°C or below|11°C|13°C|14°C|15°C,21.40228,39.348290000000006,Munich,5,False,50.0,28.59772,20.84,4.63,-16.772280000000002,0.0,-39.348290000000006,0,60.75057,non_overlapping_yes_buckets,True,10.799136069114471,C,2026-03-05,high,14°C,True
True,-10.099633999999998,2,17°C|18°C,23.1198299988,-10.099829998799999,Paris,2,False,1072.17,1049.0501700012,1072.17,46.5,23.3801700012,0.0,10.099829998799999,0,13.020000000000001,non_overlapping_yes_buckets,True,23.05741935483871,C,2026-03-05,high,18°C,True
False,-4.928166,1,30°C,10.744999999368,-4.928299999368001,Sao Paulo,1,False,64.63,53.885000000632,0.0,64.63,53.885000000632,0.0,4.928299999368001,0,5.816699999999999,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-05,high,,False
False,36.317584,6,4°C|5°C|6°C|9°C|10°C|11°C or higher,46.46238199930287,36.31741800932314,Seoul,6,False,323.169665,276.70728300069715,127.832,65.0,18.53761800069713,0.0,-36.31741800932314,0,82.77980000862601,non_overlapping_yes_buckets,True,4.971841,C,2026-03-05,high,10°C,True
False,9.868995,1,9°C,3.9000000000000004,9.8689999995,Ankara,1,False,15.0,11.1,0.0,15.0,11.1,0.0,-9.8689999995,0,13.7689999995,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-06,high,9°C,True
False,-13.191972,3,21°C|23°C|24°C,14.2419310004,-13.192231000898,Buenos Aires,3,False,400.0,385.7580689996,400.0,54.4,40.1580689996,0.007699999999999818,13.192231000898,0,1.0496999995019998,non_overlapping_yes_buckets,True,7.352941176470589,C,2026-03-06,high,,False
True,-2.198149,4,between 82-83°F|between 84-85°F|between 86-87°F|between 88-89°F,25.734710003886,-2.1982100023660003,Dallas,4,False,125.0,99.265289996114,125.0,59.52,33.785289996114,0.0,2.1982100023660003,0,23.53650000152,non_overlapping_yes_buckets,True,2.1001344086021505,F,2026-03-06,high,between 82-83°F,True
False,28.561021,1,13°C or below,31.16,28.560959999999998,London,1,False,62.08,30.919999999999998,0.0,62.08,30.919999999999998,0.0,-28.560959999999998,0,59.72096,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-06,high,13°C or below,True
False,-1.2399999999999998,1,between 78-79°F,1.24,-1.24,Miami,1,False,40.0,38.76,40.0,40.0,38.76,40.0,1.24,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-06,high,,False
False,8.33,1,15°C,8.350000000000001,8.329999999999998,Munich,1,False,25.0,16.65,0.0,25.0,16.65,0.0,-8.329999999999998,0,16.68,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-06,high,,False
False,-3.8679740000000002,2,between 46-47°F|48°F or higher,11.532580009737998,-3.868760009737999,New York City,2,False,488.24,476.707419990262,267.22,386.92,375.387419990262,0.0,3.868760009737999,0,7.663819999999999,non_overlapping_yes_buckets,True,1.2618629173989455,F,2026-03-06,high,,False
False,-6.0122160000000004,2,16°C|18°C,6.534487000084255,-6.012287000084255,Paris,2,False,29.858234,23.323746999915745,29.858234,7.460235,0.9257479999157452,0.00023499999999998522,6.012287000084255,0,0.5222,non_overlapping_yes_buckets,True,4.002318157537933,C,2026-03-06,high,,False
False,-3.183135,1,26°C or below,3.1832,-3.1832,Sao Paulo,1,False,120.4,117.2168,120.4,120.4,117.2168,120.4,3.1832,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-06,high,,False
False,30.731999999999996,1,4°C,7.683,30.732,Seoul,1,False,51.22,43.537,0.0,51.22,43.537,0.0,-30.732,0,38.415,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-06,high,4°C,True
False,-2.4494000000000002,2,between 82-83°F|84°F or higher,5.358,-2.4494,Atlanta,2,False,50.0,44.642,0.0,7.15,1.7920000000000007,0.0,2.4494,0,2.9086,non_overlapping_yes_buckets,True,6.9930069930069925,F,2026-03-07,high,between 82-83°F,True
False,6.09492,3,26°C|28°C|29°C,20.86512,0.715729999510998,Buenos Aires,2,False,120.51,99.64488,38.0,16.52,-4.345120000000001,0.010000000000005116,-0.715729999510998,1,21.580849999511,non_overlapping_yes_buckets,True,7.294794188861986,C,2026-03-07,high,28°C,True
False,58.44928899999999,3,8°C or below|9°C|10°C,35.313202998289,58.448797001711,London,3,False,172.693332,137.380129001711,172.693332,104.18,68.866797001711,0.0,-58.448797001711,0,93.762,non_overlapping_yes_buckets,True,1.6576438087924745,C,2026-03-07,high,9°C,True
False,105.142586,2,25°C or below|26°C,9.117203,105.14202700062299,Sao Paulo,2,False,134.73685,125.619647,0.006850000000014234,64.22466,55.107457,0.004660000000001219,-105.14202700062299,0,114.25923000062299,non_overlapping_yes_buckets,True,2.09789900016598,C,2026-03-07,high,,False
False,-15.759635,2,3°C|6°C,15.759700000910001,-15.759700000910001,Seoul,2,False,96.05,80.29029999909,96.05,42.9,27.140299999089997,42.9,15.759700000910001,0,0.0,non_overlapping_yes_buckets,True,2.238927738927739,C,2026-03-07,high,,False
False,-1.130894,1,14°C,7.386599999804,-1.1309999988889992,Toronto,1,False,64.53999999999999,57.153400000195994,0.0,64.53999999999999,57.153400000195994,0.0,1.1309999988889992,0,6.255600000915001,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-07,high,,False
True,-2.3435360000000003,2,9°C|10°C,15.360220000372001,-2.3438599988820012,Ankara,2,False,84.22999999999999,68.869779999628,0.00999999999999801,32.91,17.549779999627994,0.0,2.3438599988820012,0,13.01636000149,non_overlapping_yes_buckets,True,2.5594044363415374,C,2026-03-08,high,,False
False,0.15005000000000002,3,25°C|28°C|29°C,17.522222,-1.3722220000000007,Buenos Aires,2,False,200.0,182.477778,87.5,12.22222,-5.300001999999999,0.0,1.3722220000000007,1,16.15,non_overlapping_yes_buckets,True,16.363639338843516,C,2026-03-08,high,,False
True,52.006757,2,between 62-63°F|between 64-65°F,8.893244000122946,52.00675599987705,Chicago,2,False,70.0,61.10675599987705,44.19422,44.19422,35.30097599987705,0.0,-52.00675599987705,0,60.9,non_overlapping_yes_buckets,True,1.583917534917462,F,2026-03-08,high,between 62-63°F,True
False,67.709631,3,14°C or below|15°C|16°C,26.667308000000002,67.709532,Paris,3,False,144.99308,118.32577199999999,100.0,100.0,73.332692,0.0,-67.709532,0,94.37684,non_overlapping_yes_buckets,True,1.4499308,C,2026-03-08,high,16°C,True
False,3.7201160000000004,3,27°C|30°C|31°C,15.01,3.720000001599997,Sao Paulo,3,False,200.0,184.99,200.0,44.0,28.990000000000002,0.0,-3.720000001599997,0,18.730000001599997,non_overlapping_yes_buckets,True,4.545454545454546,C,2026-03-08,high,,False
False,-26.683085000000002,3,6°C|7°C|8°C or higher,26.683300003120003,-26.683300003120003,Seoul,3,False,239.0,212.31669999688,239.0,62.6,35.91669999688,62.6,26.683300003120003,0,0.0,non_overlapping_yes_buckets,True,3.817891373801917,C,2026-03-08,high,,False
True,136.72615,3,27°C|28°C|29°C,35.978598005369854,136.72546200285814,Buenos Aires,3,False,312.39599999999996,276.4174019946301,171.41599999999994,57.241664,21.263065994630146,0.0007810000000176842,-136.72546200285814,0,172.704060008228,non_overlapping_yes_buckets,True,5.457493339117464,C,2026-03-09,high,28°C,True
False,-2.91972,1,between 78-79°F,4.8,-2.919700002,Dallas,1,False,60.0,55.2,0.0,60.0,55.2,0.0,2.919700002,0,1.880299998,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-09,high,,False
False,-49.033716,4,11°C or below|12°C|13°C|14°C,49.03502899565913,-49.03502899565913,London,4,False,245.65154,196.61651100434088,245.65154,79.949008,30.913979004340874,79.949008,49.03502899565913,0,0.0,non_overlapping_yes_buckets,True,3.0726027269781757,C,2026-03-09,high,,False
False,nan,1,between 82-83°F,1.2,-1.2,Miami,0,False,20.0,18.8,20.0,20.0,18.8,20.0,1.2,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-09,high,,False
False,-2.506956,1,12°C,2.507000001,-2.507000001,Munich,1,False,51.0,48.492999999,51.0,51.0,48.492999999,51.0,2.507000001,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-09,high,,False
False,-1.5,1,23°C,1.5,-1.5,Sao Paulo,1,False,10.0,8.5,10.0,10.0,8.5,10.0,1.5,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-09,high,,False
True,5.644857,4,4°C|5°C|6°C|7°C,57.146314998928,-12.677336999133338,Seoul,3,False,399.995,342.848685001072,399.995,41.379999999999995,-15.766314998928003,0.0,12.677336999133338,1,44.46897799979466,non_overlapping_yes_buckets,True,9.666384726921219,C,2026-03-09,high,7°C,True
True,170.95720200000002,2,28°C|29°C,94.54633599869624,-19.67973899438755,Buenos Aires,2,True,568.532241,473.98590500130376,381.272241,141.48000000000002,46.93366400130378,0.0013090000000204327,19.67973899438755,0,74.86659700430869,non_overlapping_yes_buckets,True,4.0184636768447834,C,2026-03-10,high,,False
False,1.626759,1,between 60-61°F,52.7677,1.6267000003190049,Chicago,1,False,82.14,29.372300000000003,0.0,82.14,29.372300000000003,0.0,-1.6267000003190049,0,54.394400000319,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-10,high,between 60-61°F,True
False,nan,1,12°C,16.748710999894012,1.4442870000147607,London,0,False,98.374699,81.62598800010599,43.42766900000001,98.374699,81.62598800010599,43.42766900000001,-1.4442870000147607,1,18.192997999908773,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-10,high,,False
False,-3.9996,1,between 86-87°F,10.999493000265158,-4.000193000265157,Miami,1,False,99.99539,88.99589699973484,0.005390000000005557,99.99539,88.99589699973484,0.005390000000005557,4.000193000265157,0,6.999300000000001,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-10,high,,False
False,nan,1,16°C,20.0,-20.0,Munich,0,False,100.0,80.0,100.0,100.0,80.0,100.0,20.0,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-10,high,,False
False,-0.7099010000000001,1,19°C,0.709901,-0.709901,Sao Paulo,1,False,70.9901,70.280199,70.9901,70.9901,70.280199,70.9901,0.709901,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-10,high,,False
False,31.091031,1,14°C or higher,127.366800000912,31.09079999908802,Ankara,1,False,165.06,37.69319999908801,0.0,165.06,37.69319999908801,0.0,-31.09079999908802,0,158.4576,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-03-11,high,14°C or higher,True
False,15.535139999999998,3,26°C|29°C|30°C,26.371465998709873,15.533712008358307,Buenos Aires,3,False,406.86,380.48853400129013,0.006435999999993669,41.886435999999996,15.514970001290123,0.0,-15.533712008358307,0,41.90517800706818,non_overlapping_yes_buckets,True,9.713406984542683,C,2026-03-11,high,,False
False,7.802086,1,between 46-47°F,17.854000002524998,7.802000001780005,Chicago,1,False,100.65,82.79599999747501,0.0,100.65,82.79599999747501,0.0,-7.802000001780005,0,25.656000004305003,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-03-11,high,between 46-47°F,True
