actual_minus_equal_amount,actual_minus_main_bucket,actual_minus_original_hold,actual_trade_pnl_v2,basket_key,bucket_count,buckets,city,equal_amount_basket_same_input_pnl,equal_payout_basket_same_input_pnl,evaluable,liquidity_limit,main_bucket,main_bucket_only_same_input_pnl,non_simultaneous_fill_limit,not_evaluable_reason,original_shares_hold_to_resolution_pnl,settled_yes_bucket_count,total_input_usd,unit,weather_date,weather_metric,winner_buckets
2.2166938591317447,2.2166938591317447,2.2166938591317447,-59.424768,Madrid|2026-04-21|high|C,3,27°C|28°C|29°C,Madrid,-61.641461859131745,-61.641461859131745,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-61.641461859131745,counterfactual ignores that original fills occurred at different times and market states,,-61.641461859131745,,61.641461859131745,C,2026-04-21,high,
3.4131,3.4131,3.4131,-9.19055,Moscow|2026-04-21|high|C,2,6°C|7°C,Moscow,-12.60365,-12.60365,True,counterfactual assumes all target shares could be filled at observed weighted average prices,7°C,-12.60365,counterfactual ignores that original fills occurred at different times and market states,,-12.60365,,12.60365,C,2026-04-21,high,
-0.4965895766793853,-0.4965895766793853,-0.4965895766793853,-13.022348000000001,Munich|2026-04-21|high|C,3,7°C|8°C|9°C,Munich,-12.525758423320616,-12.525758423320616,True,counterfactual assumes all target shares could be filled at observed weighted average prices,9°C,-12.525758423320616,counterfactual ignores that original fills occurred at different times and market states,,-12.525758423320616,,12.525758423320616,C,2026-04-21,high,
,,,,Seoul|2026-04-21|high|C,5,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,5,,C,2026-04-21,high,
-0.27943679999999915,-0.27943679999999915,-0.27943679999999915,-6.4546,Tel Aviv|2026-04-21|high|C,2,23°C|24°C,Tel Aviv,-6.175163200000001,-6.175163200000001,True,counterfactual assumes all target shares could be filled at observed weighted average prices,23°C,-6.175163200000001,counterfactual ignores that original fills occurred at different times and market states,,-6.175163200000001,,6.175163200000001,C,2026-04-21,high,
,,,,Warsaw|2026-04-21|high|C,2,,Warsaw,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-04-21,high,
12.230047911840852,12.230047911840852,12.230047911840852,-3.5326859999999995,Buenos Aires|2026-04-22|high|C,2,22°C|23°C,Buenos Aires,-15.762733911840852,-15.762733911840852,True,counterfactual assumes all target shares could be filled at observed weighted average prices,22°C,-15.762733911840852,counterfactual ignores that original fills occurred at different times and market states,,-15.762733911840852,,15.762733911840852,C,2026-04-22,high,
56.18627713871966,-110.89620280478088,-12.349942880113488,86.722649,Busan|2026-04-22|high|C,4,19°C|20°C|21°C|22°C,Busan,30.53637186128034,94.66736943974546,True,counterfactual assumes all target shares could be filled at observed weighted average prices,20°C,197.6188518047809,counterfactual ignores that original fills occurred at different times and market states,,99.07259188011349,,25.157788119886508,C,2026-04-22,high,20°C
-17.395769398993224,137.71690464354032,-5.411795356459692,6.616388000000001,Seoul|2026-04-22|high|C,5,14°C|15°C|16°C|17°C|18°C,Seoul,24.012157398993224,46.19377956135921,True,counterfactual assumes all target shares could be filled at observed weighted average prices,14°C,-131.10051664354032,counterfactual ignores that original fills occurred at different times and market states,,12.028183356459692,,131.10051664354032,C,2026-04-22,high,18°C
-112.32082589968897,174.10494956828975,-188.42205043171023,32.517829,Shenzhen|2026-04-22|high|C,3,29°C|30°C|31°C,Shenzhen,144.83865489968898,98.28447766397701,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-141.58712056828975,counterfactual ignores that original fills occurred at different times and market states,,220.93987943171024,,141.58712056828975,C,2026-04-22,high,31°C
13.640614778732743,13.640614778732743,13.640614778732743,-8.325970000000002,Ankara|2026-04-23|high|C,3,5°C|6°C|7°C,Ankara,-21.966584778732745,-21.966584778732745,True,counterfactual assumes all target shares could be filled at observed weighted average prices,6°C,-21.966584778732745,counterfactual ignores that original fills occurred at different times and market states,,-21.966584778732745,,21.966584778732745,C,2026-04-23,high,
-0.35593637182766,-0.35593637182766,-0.35593637182766,-13.843284,Beijing|2026-04-23|high|C,2,23°C|24°C,Beijing,-13.48734762817234,-13.48734762817234,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,-13.48734762817234,counterfactual ignores that original fills occurred at different times and market states,,-13.48734762817234,,13.48734762817234,C,2026-04-23,high,
-104.30387897459516,-495.4921123997227,-148.60690554946765,208.091289,Buenos Aires|2026-04-23|high|C,2,24°C|25°C,Buenos Aires,312.39516797459515,169.86178358759608,True,counterfactual assumes all target shares could be filled at observed weighted average prices,25°C,703.5834013997227,counterfactual ignores that original fills occurred at different times and market states,,356.69819454946764,,78.79306545053237,C,2026-04-23,high,25°C
42.41466006346734,-34.11322516817552,25.748231371378054,24.361279000000003,Busan|2026-04-23|high|C,5,18°C|19°C|20°C|21°C|22°C,Busan,-18.053381063467338,29.49096443897239,True,counterfactual assumes all target shares could be filled at observed weighted average prices,18°C,58.47450416817552,counterfactual ignores that original fills occurred at different times and market states,,-1.386952371378051,,37.18535237137805,C,2026-04-23,high,18°C
-0.7093763999999965,-0.7093763999999965,-0.7093763999999965,-22.282525999999997,Moscow|2026-04-23|high|C,2,5°C|6°C,Moscow,-21.5731496,-21.5731496,True,counterfactual assumes all target shares could be filled at observed weighted average prices,6°C,-21.5731496,counterfactual ignores that original fills occurred at different times and market states,,-21.5731496,,21.5731496,C,2026-04-23,high,
13.490450069243169,13.490450069243169,13.490450069243169,-1.901239,Sao Paulo|2026-04-23|high|C,2,28°C|29°C,Sao Paulo,-15.391689069243169,-15.391689069243169,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-15.391689069243169,counterfactual ignores that original fills occurred at different times and market states,,-15.391689069243169,,15.391689069243169,C,2026-04-23,high,
-0.3412323200000005,-0.3412323200000005,-0.3412323200000005,-6.623005,Wuhan|2026-04-23|high|C,2,18°C|19°C,Wuhan,-6.2817726799999996,-6.2817726799999996,True,counterfactual assumes all target shares could be filled at observed weighted average prices,18°C,-6.2817726799999996,counterfactual ignores that original fills occurred at different times and market states,,-6.2817726799999996,,6.2817726799999996,C,2026-04-23,high,
,,,,Buenos Aires|2026-04-24|high|C,2,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-04-24,high,
,,,,Istanbul|2026-04-24|high|C,2,,Istanbul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-04-24,high,
11.860514484416742,11.860514484416742,11.860514484416742,-4.867851,London|2026-04-24|high|C,2,19°C|20°C,London,-16.72836548441674,-16.72836548441674,True,counterfactual assumes all target shares could be filled at observed weighted average prices,19°C,-16.72836548441674,counterfactual ignores that original fills occurred at different times and market states,,-16.72836548441674,,16.72836548441674,C,2026-04-24,high,
,,,,Beijing|2026-04-25|high|C,2,,Beijing,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-04-25,high,
18.122423204406353,18.122423204406353,18.122423204406353,-15.050488000000001,Buenos Aires|2026-04-25|high|C,2,25°C|26°C,Buenos Aires,-33.172911204406354,-33.172911204406354,True,counterfactual assumes all target shares could be filled at observed weighted average prices,25°C,-33.172911204406354,counterfactual ignores that original fills occurred at different times and market states,,-33.172911204406354,,33.172911204406354,C,2026-04-25,high,
20.620041200240813,20.620041200240813,20.620041200240813,-11.198096,Istanbul|2026-04-25|high|C,2,20°C|21°C,Istanbul,-31.818137200240812,-31.818137200240812,True,counterfactual assumes all target shares could be filled at observed weighted average prices,21°C,-31.818137200240812,counterfactual ignores that original fills occurred at different times and market states,,-31.818137200240812,,31.818137200240812,C,2026-04-25,high,
-10.291329405999573,4.442140200061164,-0.1931527999388356,0.02209899999999987,Shenzhen|2026-04-25|high|C,2,27°C|28°C,Shenzhen,10.313428405999574,16.62777295586632,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-4.420041200061164,counterfactual ignores that original fills occurred at different times and market states,,0.21525179993883548,,4.420041200061164,C,2026-04-25,high,27°C
3.712438503925746,3.712438503925746,3.712438503925746,-20.498269,Tokyo|2026-04-25|high|C,2,16°C|17°C,Tokyo,-24.210707503925747,-24.210707503925747,True,counterfactual assumes all target shares could be filled at observed weighted average prices,17°C,-24.210707503925747,counterfactual ignores that original fills occurred at different times and market states,,-24.210707503925747,,24.210707503925747,C,2026-04-25,high,
124.74464070771339,124.74464070771339,124.74464070771339,-7.218286000000001,Shenzhen|2026-04-26|high|C,2,30°C|31°C,Shenzhen,-131.9629267077134,-131.9629267077134,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-131.9629267077134,counterfactual ignores that original fills occurred at different times and market states,,-131.9629267077134,,131.9629267077134,C,2026-04-26,high,
49.533616280000004,49.533616280000004,49.533616280000004,-16.669831,Warsaw|2026-04-26|high|C,2,9°C|10°C,Warsaw,-66.20344728,-66.20344728,True,counterfactual assumes all target shares could be filled at observed weighted average prices,9°C,-66.20344728,counterfactual ignores that original fills occurred at different times and market states,,-66.20344728,,66.20344728,C,2026-04-26,high,
35.758766232111185,259.16197073401366,79.11009073401365,247.297904,Beijing|2026-04-27|high|C,3,24°C|25°C|26°C,Beijing,211.5391377678888,97.11231801641584,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,-11.864066734013662,counterfactual ignores that original fills occurred at different times and market states,,168.18781326598634,,11.864066734013662,C,2026-04-27,high,25°C
,,,,Busan|2026-04-27|high|C,2,,Busan,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-04-27,high,
-0.9505961992536243,-0.9505961992536243,-0.9505961992536243,-43.2552,London|2026-04-27|high|C,2,19°C|20°C,London,-42.30460380074638,-42.30460380074638,True,counterfactual assumes all target shares could be filled at observed weighted average prices,20°C,-42.30460380074638,counterfactual ignores that original fills occurred at different times and market states,,-42.30460380074638,,42.30460380074638,C,2026-04-27,high,
-0.47375823604036427,-0.47375823604036427,-0.47375823604036427,-14.6677,Sao Paulo|2026-04-27|high|C,2,30°C|31°C,Sao Paulo,-14.193941763959636,-14.193941763959636,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-14.193941763959636,counterfactual ignores that original fills occurred at different times and market states,,-14.193941763959636,,14.193941763959636,C,2026-04-27,high,
18.817089535609917,-53.80278691962996,-1.0198940091502138,40.394174,Shenzhen|2026-04-27|high|C,2,29°C|30°C,Shenzhen,21.577084464390083,47.39132883912447,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,94.19696091962996,counterfactual ignores that original fills occurred at different times and market states,,41.41406800915021,,51.04279199084979,C,2026-04-27,high,29°C
-30.736021341153943,-88.76803161260383,-72.70401106970405,-0.559376,Taipei|2026-04-27|high|C,2,32°C|33°C,Taipei,30.176645341153943,71.75325509760614,True,counterfactual assumes all target shares could be filled at observed weighted average prices,32°C,88.20865561260383,counterfactual ignores that original fills occurred at different times and market states,,72.14463506970405,,27.85536493029595,C,2026-04-27,high,32°C
,,,,Buenos Aires|2026-04-28|high|C,2,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-04-28,high,
-0.2145056726662169,-0.2145056726662169,-0.2145056726662169,-21.6618,Busan|2026-04-28|high|C,2,25°C|26°C,Busan,-21.447294327333783,-21.447294327333783,True,counterfactual assumes all target shares could be filled at observed weighted average prices,25°C,-21.447294327333783,counterfactual ignores that original fills occurred at different times and market states,,-21.447294327333783,,21.447294327333783,C,2026-04-28,high,
